,category,character name
0,Villains,Beechbone
1,Villains,Bregalad
2,Villains,Durin%27s_Bane
3,Villains,Finglas
4,Villains,Fladrif
5,Villains,Gollum
6,Villains,Great_Goblin
7,Villains,Lindenroot
8,Non-canonical_Trolls,Rootcouncil
9,Non-canonical_Trolls,Shelob
10,Non-canonical_Trolls,Smaug
11,Non-canonical_Trolls,Thranduil%27s_elk
12,Non-canonical_Trolls,"Tom,_Bert,_and_William"
13,Non-canonical_Trolls,Treebeard
14,Non-canonical_Trolls,Watcher_in_the_Water
15,Non-canonical_Trolls,Witch-king%27s_fellbeast
16,Werewolves,Aegnor
17,Werewolves,Angrim
18,Werewolves,Aul%C3%AB
19,Werewolves,Ausir_(child)
20,Werewolves,Beleg
21,Werewolves,Beren
22,Werewolves,Boldog_(character)
23,Werewolves,Boldog_(title)
24,Werewolves,Curufin
25,Werewolves,Egnor_bo-Rimion
26,Werewolves,Eilinel
27,Werewolves,Elrond
28,Werewolves,Galadriel
29,Werewolves,Gimli_(Elf)
30,Werewolves,Hengest_and_Horsa
31,Werewolves,H%C3%BArin
32,Werewolves,L%C3%BAthien
33,Werewolves,Melian
34,Werewolves,Melkor
35,Werewolves,Meoita
36,Werewolves,Miaul%C3%AB
37,Werewolves,M%C3%AEm
38,Werewolves,Nan
39,Werewolves,Naugladur
40,Werewolves,Nauglath
41,Werewolves,Nessa
42,Werewolves,Oikeroi
43,Werewolves,Rimion
44,Werewolves,Thingol
45,Werewolves,Peregrin_Took
46,Werewolves,Umuiyan
47,Werewolves,V%C3%ABann%C3%AB
48,Werewolves,%C3%86lfwine
49,Werewolves,Arador
50,Werewolves,Aragorn_II_Elessar
51,Werewolves,Arathorn_II
52,Werewolves,Dirhaborn
53,Werewolves,D%C3%ADrhael
54,Werewolves,Elgarain
55,Werewolves,Elladan_and_Elrohir
56,Werewolves,Evonyn
57,Werewolves,Gilraen
58,Werewolves,Gorganog
59,Werewolves,Halbarad
60,Werewolves,Halbaron
61,Werewolves,Ivorwen
62,Werewolves,Maia_(Born_of_Hope)
63,Werewolves,Mallor_(BOH)
64,Non-canonical_D%C3%BAnedain,Shaknar
65,Non-canonical_D%C3%BAnedain,R%C3%BAmil_(Noldo)
66,Non-canonical_D%C3%BAnedain,Ausir_(child)
67,Non-canonical_D%C3%BAnedain,Balcmeg
68,Non-canonical_D%C3%BAnedain,Bodruith
69,Non-canonical_D%C3%BAnedain,Bronweg
70,Non-canonical_D%C3%BAnedain,Fangluin_Bluebeard
71,Non-canonical_D%C3%BAnedain,Fankil
72,Non-canonical_D%C3%BAnedain,Gimli_(Elf)
73,Non-canonical_D%C3%BAnedain,Gorgumoth
74,Non-canonical_D%C3%BAnedain,Hengest_and_Horsa
75,Non-canonical_D%C3%BAnedain,Nan
76,Non-canonical_D%C3%BAnedain,Naugladur
77,Non-canonical_D%C3%BAnedain,Nauglath
78,Non-canonical_D%C3%BAnedain,Tareg
79,Non-canonical_D%C3%BAnedain,Tinfang
80,Non-canonical_D%C3%BAnedain,T%C3%BB
81,Non-canonical_D%C3%BAnedain,Ufedhin
82,Non-canonical_D%C3%BAnedain,V%C3%ABann%C3%AB
83,Non-canonical_D%C3%BAnedain,%C3%86lfwine
84,Non-canonical_D%C3%BAnedain,%C3%89adgifu_(disambig)
85,Non-canonical_D%C3%BAnedain,Aerin
86,Non-canonical_D%C3%BAnedain,Algund
87,Non-canonical_D%C3%BAnedain,Andr%C3%B3g
88,Non-canonical_D%C3%BAnedain,Arminas
89,Non-canonical_D%C3%BAnedain,Asgon
90,Non-canonical_D%C3%BAnedain,Beleg
91,Non-canonical_D%C3%BAnedain,Brandir
92,Non-canonical_D%C3%BAnedain,Brodda
93,Non-canonical_D%C3%BAnedain,Dorlas
94,Non-canonical_D%C3%BAnedain,Forweg
95,Non-canonical_D%C3%BAnedain,Gamil_Zirak
96,Non-canonical_D%C3%BAnedain,Gelmir_(of_Angrod%27s_kin)
97,Non-canonical_D%C3%BAnedain,Gethron
98,Non-canonical_D%C3%BAnedain,Glaurung
99,Non-canonical_D%C3%BAnedain,Glorfindel
100,Non-canonical_D%C3%BAnedain,Gl%C3%B3redhel
101,Non-canonical_D%C3%BAnedain,Grithnir
102,Non-canonical_D%C3%BAnedain,Gwindor
103,Non-canonical_D%C3%BAnedain,Haldir_(Chieftain_of_the_Haladin)
104,Non-canonical_D%C3%BAnedain,Hunthor
105,Non-canonical_D%C3%BAnedain,H%C3%BArin
106,Non-canonical_D%C3%BAnedain,Ib%C3%BBn
107,Non-canonical_D%C3%BAnedain,Indor
108,Non-canonical_D%C3%BAnedain,Kh%C3%AEm
109,Non-canonical_D%C3%BAnedain,Lalaith
110,Non-canonical_D%C3%BAnedain,Larnach
111,Non-canonical_D%C3%BAnedain,Mablung
112,Non-canonical_D%C3%BAnedain,Melian
113,Non-canonical_D%C3%BAnedain,Melkor
114,Non-canonical_D%C3%BAnedain,Morwen
115,Non-canonical_D%C3%BAnedain,Nellas
116,Non-canonical_D%C3%BAnedain,Ni%C3%ABnor
117,Non-canonical_D%C3%BAnedain,Orleg
118,Non-canonical_D%C3%BAnedain,Orodreth
119,Non-canonical_D%C3%BAnedain,Ragnir
120,Non-canonical_D%C3%BAnedain,R%C3%ADan
121,Non-canonical_D%C3%BAnedain,Sador
122,Non-canonical_D%C3%BAnedain,Saeros
123,Non-canonical_D%C3%BAnedain,Thingol
124,Non-canonical_D%C3%BAnedain,T%C3%BArin
125,Non-canonical_D%C3%BAnedain,Ulrad
126,Non-canonical_D%C3%BAnedain,Lug
127,Non-canonical_D%C3%BAnedain,Othrod
128,Non-canonical_D%C3%BAnedain,Tuor
129,Non-canonical_D%C3%BAnedain,Adanel
130,Non-canonical_D%C3%BAnedain,Adrahil_II
131,Non-canonical_D%C3%BAnedain,Agathor
132,Non-canonical_D%C3%BAnedain,Aglahad
133,Non-canonical_D%C3%BAnedain,Alatar
134,Non-canonical_D%C3%BAnedain,Aldamir
135,Non-canonical_D%C3%BAnedain,Almiel
136,Non-canonical_D%C3%BAnedain,Alphros
137,Non-canonical_D%C3%BAnedain,Amandil
138,Non-canonical_D%C3%BAnedain,Amlaith
139,Non-canonical_D%C3%BAnedain,Amnon
140,Non-canonical_D%C3%BAnedain,Amras
141,Non-canonical_D%C3%BAnedain,Amrod
142,Non-canonical_D%C3%BAnedain,Amroth
143,Non-canonical_D%C3%BAnedain,Amrothos
144,Non-canonical_D%C3%BAnedain,Anair%C3%AB
145,Non-canonical_D%C3%BAnedain,Anardil
146,Non-canonical_D%C3%BAnedain,Ancalagon
147,Non-canonical_D%C3%BAnedain,Andreth
148,Non-canonical_D%C3%BAnedain,Andv%C3%ADr
149,Non-canonical_D%C3%BAnedain,Angamait%C3%AB
150,Non-canonical_D%C3%BAnedain,Angelimir
151,Non-canonical_D%C3%BAnedain,Angrod
152,Non-canonical_D%C3%BAnedain,Ar-Pharaz%C3%B4n
153,Non-canonical_D%C3%BAnedain,Arachon
154,Non-canonical_D%C3%BAnedain,Arador
155,Non-canonical_D%C3%BAnedain,Araglas
156,Non-canonical_D%C3%BAnedain,Aragorn_I
157,Non-canonical_D%C3%BAnedain,Aragost
158,Non-canonical_D%C3%BAnedain,Arahad_I
159,Non-canonical_D%C3%BAnedain,Arahad_II
160,Non-canonical_D%C3%BAnedain,Arahael
161,Non-canonical_D%C3%BAnedain,Aranarth
162,Non-canonical_D%C3%BAnedain,Arantar
163,Non-canonical_D%C3%BAnedain,Aranuir
164,Non-canonical_D%C3%BAnedain,Araphant
165,Non-canonical_D%C3%BAnedain,Araphor
166,Non-canonical_D%C3%BAnedain,Arassuil
167,Non-canonical_D%C3%BAnedain,Aratan
168,Non-canonical_D%C3%BAnedain,Arathorn_I
169,Non-canonical_D%C3%BAnedain,Arathorn_II
170,Non-canonical_D%C3%BAnedain,Araval
171,Non-canonical_D%C3%BAnedain,Aravir
172,Non-canonical_D%C3%BAnedain,Aravorn
173,Non-canonical_D%C3%BAnedain,Arciryas
174,Non-canonical_D%C3%BAnedain,Aredhel
175,Non-canonical_D%C3%BAnedain,Argeleb_I
176,Non-canonical_D%C3%BAnedain,Argeleb_II
177,Non-canonical_D%C3%BAnedain,Argon
178,Non-canonical_D%C3%BAnedain,Argonui
179,Non-canonical_D%C3%BAnedain,Arien
180,Non-canonical_D%C3%BAnedain,Arvedui
181,Non-canonical_D%C3%BAnedain,Arvegil
182,Non-canonical_D%C3%BAnedain,Arveleg_I
183,Non-canonical_D%C3%BAnedain,Arveleg_II
184,Non-canonical_D%C3%BAnedain,Atanalcar
185,Non-canonical_D%C3%BAnedain,Atanatar_I
186,Non-canonical_D%C3%BAnedain,Atanatar_II
187,Non-canonical_D%C3%BAnedain,Aulendil_(Vardamir%27s_son)
188,Non-canonical_D%C3%BAnedain,Aul%C3%AB
189,Non-canonical_D%C3%BAnedain,Avranc
190,Non-canonical_D%C3%BAnedain,Azog
191,Non-canonical_D%C3%BAnedain,Barahir
192,Non-canonical_D%C3%BAnedain,Beldir
193,Non-canonical_D%C3%BAnedain,Beldis
194,Non-canonical_D%C3%BAnedain,Belecthor_I
195,Non-canonical_D%C3%BAnedain,Belecthor_II
196,Non-canonical_D%C3%BAnedain,Beleg_of_Arthedain
197,Non-canonical_D%C3%BAnedain,Belegor
198,Non-canonical_D%C3%BAnedain,Belegorn
199,Non-canonical_D%C3%BAnedain,Belemir
200,Non-canonical_D%C3%BAnedain,Beorn
201,Non-canonical_D%C3%BAnedain,Bereg
202,Non-canonical_D%C3%BAnedain,Beregond
203,Non-canonical_D%C3%BAnedain,Berelach
204,Non-canonical_D%C3%BAnedain,Beren
205,Non-canonical_D%C3%BAnedain,Beren_of_Gondor
206,Non-canonical_D%C3%BAnedain,Bergil
207,Non-canonical_D%C3%BAnedain,Beril
208,Non-canonical_D%C3%BAnedain,Blue_Wizards
209,Non-canonical_D%C3%BAnedain,Bolg
210,Non-canonical_D%C3%BAnedain,Borlas
211,Non-canonical_D%C3%BAnedain,Brandir_(son_of_Arachon)
212,Non-canonical_D%C3%BAnedain,Meriadoc_Brandybuck
213,Non-canonical_D%C3%BAnedain,Bregil
214,Non-canonical_D%C3%BAnedain,Bregolas
215,Non-canonical_D%C3%BAnedain,Bregor
216,Non-canonical_D%C3%BAnedain,Calimehtar_(King_of_Gondor)
217,Non-canonical_D%C3%BAnedain,Calimmacil
218,Non-canonical_D%C3%BAnedain,Caranthir
219,Non-canonical_D%C3%BAnedain,Carcharoth
220,Non-canonical_D%C3%BAnedain,Castamir_the_Usurper
221,Non-canonical_D%C3%BAnedain,Celebrimbor
222,Non-canonical_D%C3%BAnedain,Celebrindor
223,Non-canonical_D%C3%BAnedain,Celebr%C3%ADan
224,Non-canonical_D%C3%BAnedain,Celegorm
225,Non-canonical_D%C3%BAnedain,Celepharn
226,Non-canonical_D%C3%BAnedain,Cemendur
227,Characters_only_in_The_War_of_the_Jewels,Cirion
228,Characters_only_in_The_War_of_the_Jewels,Ciryandil
229,Characters_only_in_The_War_of_the_Jewels,Ciryon
230,Characters_only_in_The_War_of_the_Jewels,Curufin
231,Characters_only_in_The_War_of_the_Jewels,Daeron
232,Characters_only_in_The_War_of_the_Jewels,Denethor_(First_Age)
233,Characters_only_in_The_War_of_the_Jewels,Denethor_II
234,Characters_only_in_The_War_of_the_Jewels,Dior
235,Characters_only_in_The_War_of_the_Jewels,Draugluin
236,Characters_only_in_The_War_of_the_Jewels,Duilin_of_Gondolin
237,Characters_only_in_The_War_of_the_Jewels,D%C3%ADrhavel
238,Characters_only_in_The_War_of_the_Jewels,Ecthelion_I
239,Characters_only_in_The_War_of_the_Jewels,Ecthelion_II
240,Characters_only_in_The_War_of_the_Jewels,Ecthelion_of_the_Fountain
241,Characters_only_in_The_War_of_the_Jewels,Egalmoth
242,Characters_only_in_The_War_of_the_Jewels,Egalmoth_of_the_Heavenly_Arch
243,Characters_only_in_The_War_of_the_Jewels,Egnor_bo-Rimion
244,Characters_only_in_The_War_of_the_Jewels,Elboron
245,Characters_only_in_The_War_of_the_Jewels,Eldacar_(King_of_Arnor)
246,Characters_only_in_The_War_of_the_Jewels,Eldal%C3%B3t%C3%AB
247,Characters_only_in_The_War_of_the_Jewels,Eldarion
248,Characters_only_in_The_War_of_the_Jewels,Elendur
249,Characters_only_in_The_War_of_the_Jewels,Elendur_of_Arnor
250,Characters_only_in_The_War_of_the_Jewels,Elenw%C3%AB
251,Characters_only_in_The_War_of_the_Jewels,Elfwine
252,Characters_only_in_The_War_of_the_Jewels,Elladan_and_Elrohir
253,Characters_only_in_The_War_of_the_Jewels,Elphir
254,Characters_only_in_The_War_of_the_Jewels,Elros
255,Characters_only_in_The_War_of_the_Jewels,Eltas
256,Characters_only_in_The_War_of_the_Jewels,Elur%C3%A9d_and_Elur%C3%ADn
257,Characters_only_in_The_War_of_the_Jewels,Elwing
258,Characters_only_in_The_War_of_the_Jewels,Emeldir
259,Characters_only_in_The_War_of_the_Jewels,%C3%89owyn
260,Characters_only_in_The_War_of_the_Jewels,Eradan
261,Characters_only_in_The_War_of_the_Jewels,Erchirion
262,Characters_only_in_The_War_of_the_Jewels,Erendis
263,Characters_only_in_The_War_of_the_Jewels,Erestor
264,Characters_only_in_The_War_of_the_Jewels,Est%C3%AB
265,Characters_only_in_The_War_of_the_Jewels,E%C3%A4rendil
266,Characters_only_in_The_War_of_the_Jewels,E%C3%A4rendil_of_Gondor
267,Characters_only_in_The_War_of_the_Jewels,E%C3%A4rendur_of_And%C3%BAni%C3%AB
268,Characters_only_in_The_War_of_the_Jewels,E%C3%A4rendur_of_Arnor
269,Characters_only_in_The_War_of_the_Jewels,E%C3%A4rnil_I
270,Characters_only_in_The_War_of_the_Jewels,E%C3%A4rnil_II
271,Characters_only_in_The_War_of_the_Jewels,E%C3%A4rnur
272,Characters_only_in_The_War_of_the_Jewels,E%C3%A4rwen
273,Characters_only_in_The_War_of_the_Jewels,E%C3%B6nw%C3%AB
274,Characters_only_in_The_War_of_the_Jewels,Faramir
275,Characters_only_in_The_War_of_the_Jewels,Finarfin
276,Characters_only_in_The_War_of_the_Jewels,Findis
277,Characters_only_in_The_War_of_the_Jewels,Finduilas
278,Characters_only_in_The_War_of_the_Jewels,Fingolfin
279,Characters_only_in_The_War_of_the_Jewels,Fingon
280,Characters_only_in_The_War_of_the_Jewels,Finrod
281,Characters_only_in_The_War_of_the_Jewels,Finw%C3%AB
282,Characters_only_in_The_War_of_the_Jewels,Fire-drake_of_Gondolin
283,Characters_only_in_The_War_of_the_Jewels,Folcwine
284,Characters_only_in_The_War_of_the_Jewels,Forhend
285,Characters_only_in_The_War_of_the_Jewels,Fr%C3%A9a
286,Characters_only_in_The_War_of_the_Jewels,Fr%C3%A9awine
287,Characters_only_in_The_War_of_the_Jewels,F%C3%ABanor
288,Characters_only_in_The_War_of_the_Jewels,F%C3%ADriel
289,Characters_only_in_The_War_of_the_Jewels,Galador
290,Characters_only_in_The_War_of_the_Jewels,Galdor_of_the_Tree
291,Characters_only_in_The_War_of_the_Jewels,Gereth
292,Characters_only_in_The_War_of_the_Jewels,Gil-galad
293,Characters_only_in_The_War_of_the_Jewels,Gildis
294,Characters_only_in_The_War_of_the_Jewels,Gilfanon
295,Characters_only_in_The_War_of_the_Jewels,Gilim
296,Characters_only_in_The_War_of_the_Jewels,Gilmith
297,Characters_only_in_The_War_of_the_Jewels,Gilwen
298,Characters_only_in_The_War_of_the_Jewels,Gimli
299,Characters_only_in_The_War_of_the_Jewels,Gimli_(Elf)
300,Characters_only_in_The_War_of_the_Jewels,Glaurung
301,Characters_only_in_The_War_of_the_Jewels,Glorfindel
302,Characters_only_in_The_War_of_the_Jewels,Goldwine
303,Characters_only_in_The_War_of_the_Jewels,Gorgol
304,Characters_only_in_The_War_of_the_Jewels,Gorlim
305,Characters_only_in_The_War_of_the_Jewels,Gostir
306,Characters_only_in_The_War_of_the_Jewels,Gothmog_(Balrog)
307,Characters_only_in_The_War_of_the_Jewels,Gwindor
308,Characters_only_in_The_War_of_the_Jewels,Hador
309,Characters_only_in_The_War_of_the_Jewels,Hador_of_Gondor
310,Characters_only_in_The_War_of_the_Jewels,Hallas
311,Characters_only_in_The_War_of_the_Jewels,Hardang
312,Characters_only_in_The_War_of_the_Jewels,Hendor
313,Characters_only_in_The_War_of_the_Jewels,Hengest_and_Horsa
314,Characters_only_in_The_War_of_the_Jewels,Herumor_(Fourth_Age)
315,Characters_only_in_The_War_of_the_Jewels,Hiril
316,Characters_only_in_The_War_of_the_Jewels,Hirwen
317,Characters_only_in_The_War_of_the_Jewels,Huan
318,Characters_only_in_The_War_of_the_Jewels,Hundad
319,Characters_only_in_The_War_of_the_Jewels,Hundar
320,Characters_only_in_The_War_of_the_Jewels,Aragorn_II_Elessar
321,Characters_only_in_The_War_of_the_Jewels,Arithir
322,Characters_only_in_The_War_of_the_Jewels,Goblok
323,Characters_only_in_The_War_of_the_Jewels,Gollum
324,Characters_only_in_The_War_of_the_Jewels,Blodrin
325,Characters_only_in_The_War_of_the_Jewels,Ufedhin
326,Characters_only_in_The_War_of_the_Jewels,Damrod
327,Characters_only_in_The_War_of_the_Jewels,Bill_Ferny
328,Characters_only_in_The_War_of_the_Jewels,Freca_(film_character)
329,Characters_only_in_The_War_of_the_Jewels,Haldir_of_Lothl%C3%B3rien
330,Characters_only_in_The_War_of_the_Jewels,Herefara
331,Characters_only_in_The_War_of_the_Jewels,Hugin
332,Characters_only_in_The_War_of_the_Jewels,J%C3%A1rnsmid
333,Characters_only_in_The_War_of_the_Jewels,"Linnar,_Sindri,_and_Uri"
334,Characters_only_in_The_War_of_the_Jewels,L%C3%A9owyn
335,Characters_only_in_The_War_of_the_Jewels,Mablung_the_Ranger
336,Characters_only_in_The_War_of_the_Jewels,Orophin
337,Characters_only_in_The_War_of_the_Jewels,Ottar
338,Characters_only_in_The_War_of_the_Jewels,Silind%C3%AB
339,Characters_only_in_The_War_of_the_Jewels,Robin_Smallburrow
340,Characters_only_in_The_War_of_the_Jewels,R%C3%BAmil_(Noldo)
341,Characters_only_in_The_War_of_the_Jewels,Gandalf
342,Characters_only_in_The_War_of_the_Jewels,Nauglath
343,Characters_only_in_The_War_of_the_Jewels,%C3%89adgifu_(disambig)
344,Characters_only_in_The_War_of_the_Jewels,Adrahil_I
345,Characters_only_in_The_War_of_the_Jewels,Ailinel
346,Characters_only_in_The_War_of_the_Jewels,Alatar
347,Characters_only_in_The_War_of_the_Jewels,Algund
348,Characters_only_in_The_War_of_the_Jewels,Almarian
349,Characters_only_in_The_War_of_the_Jewels,Almiel
350,Characters_only_in_The_War_of_the_Jewels,Amd%C3%ADr
351,Characters_only_in_The_War_of_the_Jewels,Amroth
352,Characters_only_in_The_War_of_the_Jewels,Annael
353,Characters_only_in_The_War_of_the_Jewels,Ar-Ad%C3%BBnakh%C3%B4r
354,Characters_only_in_The_War_of_the_Jewels,Ar-Pharaz%C3%B4n
355,Characters_only_in_The_War_of_the_Jewels,Ar-Sakalth%C3%B4r
356,Characters_only_in_The_War_of_the_Jewels,Ar-Zimrath%C3%B4n
357,Characters_only_in_The_War_of_the_Jewels,Aranw%C3%AB
358,Characters_only_in_The_War_of_the_Jewels,Aratan
359,Characters_only_in_The_War_of_the_Jewels,Ardamir_(son_of_Axantur)
360,Characters_only_in_The_War_of_the_Jewels,Arminas
361,Characters_only_in_The_War_of_the_Jewels,Atanalcar
362,Characters_only_in_The_War_of_the_Jewels,Aulendil_(Vardamir%27s_son)
363,Characters_only_in_The_War_of_the_Jewels,Axantur
364,Characters_only_in_The_War_of_the_Jewels,Balin
365,Characters_only_in_The_War_of_the_Jewels,Ber%C3%BAthiel
366,Characters_only_in_The_War_of_the_Jewels,Blue_Wizards
367,Characters_only_in_The_War_of_the_Jewels,Borondir
368,Characters_only_in_The_War_of_the_Jewels,Bregor
369,Characters_only_in_The_War_of_the_Jewels,Calimehtar_(King_of_Gondor)
370,Characters_only_in_The_War_of_the_Jewels,Caliondo
371,Characters_only_in_The_War_of_the_Jewels,Celeborn
372,Characters_only_in_The_War_of_the_Jewels,Celebrimbor
373,Characters_only_in_The_War_of_the_Jewels,Celebr%C3%ADan
374,Characters_only_in_The_War_of_the_Jewels,Cemendur
375,Characters_only_in_The_War_of_the_Jewels,Cemendur_(son_of_Axantur)
376,Characters_only_in_The_War_of_the_Jewels,Ciryatur
377,Characters_only_in_The_War_of_the_Jewels,Elemmakil
378,Characters_only_in_The_War_of_the_Jewels,Elmo
379,Characters_only_in_The_War_of_the_Jewels,Elrond
380,Characters_only_in_The_War_of_the_Jewels,Enerdhil
381,Characters_only_in_The_War_of_the_Jewels,Forthwini
382,Characters_only_in_The_War_of_the_Jewels,Fram
383,Characters_only_in_The_War_of_the_Jewels,Frumgar
384,Characters_only_in_The_War_of_the_Jewels,Galadriel
385,Characters_only_in_The_War_of_the_Jewels,Galathil
386,Characters_only_in_The_War_of_the_Jewels,Gamil_Zirak
387,Characters_only_in_The_War_of_the_Jewels,Gethron
388,Characters_only_in_The_War_of_the_Jewels,Gimilkh%C3%A2d
389,Characters_only_in_The_War_of_the_Jewels,Gimilzagar
390,Characters_only_in_The_War_of_the_Jewels,Gl%C3%B3redhel
391,Characters_only_in_The_War_of_the_Jewels,Haldir_(Chieftain_of_the_Haladin)
392,Characters_only_in_The_War_of_the_Jewels,Hallacar
393,Characters_only_in_The_War_of_the_Jewels,Hallatan
394,Characters_only_in_The_War_of_the_Jewels,Hareth
395,Characters_only_in_The_War_of_the_Jewels,Hatholdir
396,Characters_only_in_The_War_of_the_Jewels,Helm_Hammerhand
397,Characters_only_in_The_War_of_the_Jewels,Henderch
398,Characters_only_in_The_War_of_the_Jewels,Herucalmo
399,Characters_only_in_The_War_of_the_Jewels,H%C3%BArin
400,Characters_only_in_The_War_of_the_Jewels,Ib%C3%BBn
401,Characters_only_in_The_War_of_the_Jewels,Idril
402,Characters_only_in_The_War_of_the_Jewels,Imraz%C3%B4r
403,Characters_only_in_The_War_of_the_Jewels,Inzilb%C3%AAth
404,Characters_only_in_The_War_of_the_Jewels,Isildur
405,Characters_only_in_The_War_of_the_Jewels,Isilmo
406,Characters_only_in_The_War_of_the_Jewels,Kham%C3%BBl
407,Characters_only_in_The_War_of_the_Jewels,Lalaith
408,Characters_only_in_The_War_of_the_Jewels,Lindiss%C3%AB
409,Characters_only_in_The_War_of_the_Jewels,Lind%C3%B3ri%C3%AB
410,Characters_only_in_The_War_of_the_Jewels,L%C3%A9od
411,Characters_only_in_The_War_of_the_Jewels,Mairen
412,Characters_only_in_The_War_of_the_Jewels,Manwendil
413,Characters_only_in_The_War_of_the_Jewels,Marhwini
414,Characters_only_in_The_War_of_the_Jewels,Mithrellas
415,Characters_only_in_The_War_of_the_Jewels,M%C3%AEm
416,Characters_only_in_The_War_of_the_Jewels,Nellas
417,Characters_only_in_The_War_of_the_Jewels,Nessani%C3%AB
418,Characters_only_in_The_War_of_the_Jewels,Nimrodel
419,Characters_only_in_The_War_of_the_Jewels,Ni%C3%ABnor
420,Characters_only_in_The_War_of_the_Jewels,Nolondil
421,Characters_only_in_The_War_of_the_Jewels,N%C3%BAneth
422,Characters_only_in_The_War_of_the_Jewels,Ohtar
423,Characters_only_in_The_War_of_the_Jewels,Olw%C3%AB
424,Characters_only_in_The_War_of_the_Jewels,Oromendil
425,Characters_only_in_The_War_of_the_Jewels,Oropher
426,Characters_only_in_The_War_of_the_Jewels,Pallando
427,Characters_only_in_The_War_of_the_Jewels,Radagast
428,Characters_only_in_The_War_of_the_Jewels,Ragnir
429,Characters_only_in_The_War_of_the_Jewels,R%C3%ADan
430,Characters_only_in_The_War_of_the_Jewels,R%C3%B3mendacil_I
431,Characters_only_in_The_War_of_the_Jewels,Sador
432,Characters_only_in_The_War_of_the_Jewels,Sauron
433,Characters_only_in_The_War_of_the_Jewels,Silmari%C3%ABn
434,Characters_only_in_The_War_of_the_Jewels,Soronto
435,Characters_only_in_The_War_of_the_Jewels,Morwen_Steelsheen
436,Characters_only_in_The_War_of_the_Jewels,Tar-Alcarin
437,Characters_only_in_The_War_of_the_Jewels,Tar-Aldarion
438,Characters_only_in_The_War_of_the_Jewels,Tar-Amandil
439,Characters_only_in_The_War_of_the_Jewels,Tar-Ancalimon
440,Characters_only_in_The_War_of_the_Jewels,Tar-Ancalim%C3%AB
441,Characters_only_in_The_War_of_the_Jewels,Tar-An%C3%A1rion
442,Characters_only_in_The_War_of_the_Jewels,Tar-Ardamin
443,Characters_only_in_The_War_of_the_Jewels,Tar-Atanamir
444,Characters_only_in_The_War_of_the_Jewels,Tar-Calmacil
445,Characters_only_in_The_War_of_the_Jewels,Tar-Ciryatan
446,Characters_only_in_The_War_of_the_Jewels,Tar-Elendil
447,Characters_only_in_The_War_of_the_Jewels,Tar-Meneldur
448,Characters_only_in_The_War_of_the_Jewels,Tar-Minastir
449,Characters_only_in_The_War_of_the_Jewels,Tar-Palantir
450,Characters_only_in_The_War_of_the_Jewels,Tar-S%C3%BArion
451,Characters_only_in_The_War_of_the_Jewels,Tar-Telemmait%C3%AB
452,Characters_only_in_The_War_of_the_Jewels,Tar-Telperi%C3%ABn
453,Characters_only_in_The_War_of_the_Jewels,Tar-Vanimeld%C3%AB
454,Characters_only_in_The_War_of_the_Jewels,Tarannon_Falastur
455,Characters_only_in_The_War_of_the_Jewels,Telchar
456,Characters_only_in_The_War_of_the_Jewels,Thingol
457,Characters_only_in_The_War_of_the_Jewels,Thranduil
458,Characters_only_in_The_War_of_the_Jewels,Th%C3%A9odred
459,Characters_only_in_The_War_of_the_Jewels,Th%C3%A9odwyn
460,Characters_only_in_The_War_of_the_Jewels,Tind%C3%B3miel
461,Characters_only_in_The_War_of_the_Jewels,Tuor
462,Characters_only_in_The_War_of_the_Jewels,Turgon
463,Characters_only_in_The_War_of_the_Jewels,T%C3%BArin
464,Characters_only_in_The_War_of_the_Jewels,Ulbar
465,Characters_only_in_The_War_of_the_Jewels,Vardamir_N%C3%B3limon
466,Characters_only_in_The_War_of_the_Jewels,Vardilm%C3%AB
467,Characters_only_in_The_War_of_the_Jewels,Vidumavi
468,Characters_only_in_The_War_of_the_Jewels,Voronw%C3%AB
469,Characters_only_in_The_War_of_the_Jewels,V%C3%ABantur
470,Characters_only_in_The_War_of_the_Jewels,Gr%C3%ADma_Wormtongue
471,Characters_only_in_The_War_of_the_Jewels,Y%C3%A1vien
472,Characters_only_in_The_War_of_the_Jewels,Zam%C3%AEn
473,Characters_only_in_The_War_of_the_Jewels,%C3%89ofor
474,Characters_only_in_The_War_of_the_Jewels,%C3%89omund
475,Characters_only_in_The_War_of_the_Jewels,%C3%89omund_(Captain_of_the_%C3%89oth%C3%A9od)
476,Characters_only_in_The_War_of_the_Jewels,Bilbo_Baggins
477,Characters_only_in_The_War_of_the_Jewels,Gl%C3%B3in
478,Characters_only_in_The_War_of_the_Jewels,Legolas
479,Characters_only_in_The_War_of_the_Jewels,Saruman
480,Characters_only_in_The_War_of_the_Jewels,Witch-king_of_Angmar
481,Characters_only_in_The_War_of_the_Jewels,Ausir_(child)
482,Characters_only_in_The_War_of_the_Jewels,Bergil
483,Characters_only_in_The_War_of_the_Jewels,Bilbo_Gardner
484,Characters_only_in_The_War_of_the_Jewels,Aldamir
485,Characters_only_in_The_War_of_the_Jewels,Ancalagon
486,Characters_only_in_The_War_of_the_Jewels,Angrod
487,Characters_only_in_The_War_of_the_Jewels,An%C3%A1rion
488,Characters_only_in_The_War_of_the_Jewels,Arathorn_II
489,Characters_only_in_The_War_of_the_Jewels,Argeleb_I
490,Characters_only_in_The_War_of_the_Jewels,Artamir
491,Characters_only_in_The_War_of_the_Jewels,Arveleg_I
492,Characters_only_in_The_War_of_the_Jewels,Azagh%C3%A2l
